rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
90,1553048,Jardin Botanico de Barcelona,Gardens,Sants-Montjuíc,3.7,346,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d1553048-Reviews-Jardin_Botanico_de_Barcelona-Barcelona_Catalonia.html
91,3240045,Hash Marihuana & Hemp Museum,Speciality Museums,El Congrés i els Indians,4.6,771,FALSE,,Admission Tickets Available,"Uncovering the Past, Present and Future of the Cannabis PlantThe Hemp Museum Gallery is located in the centre of Barcelona in the Palau Mornau, a stunning edifice built in the 15th century, which …",https://www.tripadvisor.com/Attraction_Review-g187497-d3240045-Reviews-Hash_Marihuana_Hemp_Museum-Barcelona_Catalonia.html
92,246168,Monument a Colom,Monuments & Statues,Barrio Gòtico (Barri Gòtic),4,2336,TRUE,,Admission Tickets Available,"Ride to the top, and you'll see! The Columbus Monument which was dedicated in 1888 as part of the ceremonies marking the Universal Exhibition, stands at the end of La Rambla of Barcelona, near the…",https://www.tripadvisor.com/Attraction_Review-g187497-d246168-Reviews-Monument_a_Colom-Barcelona_Catalonia.html
93,240766,Galerias Malda,Shopping Malls,Barrio Gòtico (Barri Gòtic),4.4,62,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d240766-Reviews-Galerias_Malda-Barcelona_Catalonia.html
94,7385488,1850 Urban Spa Barcelona,Spas • Thermal Spas,Eixample,4.4,242,FALSE,,,"Massage and therapy center, with a tiny and small jacuzzi area and saunas. A little spa for calm down Located in the central area of ​​Eixample, our motivation is that clients feel relaxed and enjoy…",https://www.tripadvisor.com/Attraction_Review-g187497-d7385488-Reviews-1850_Urban_Spa_Barcelona-Barcelona_Catalonia.html
95,25131465,Nightmare Horror Museum,Speciality Museums,,4.4,83,FALSE,,Admission Tickets Available,"NIGHTMARE Horror Museum Barcelona Here at Nightmare Museum, we elevate fear to new heights. Be warned!! Come challenge yourself and experience fear like never before. WOULD YOU DARE? or CHICKEN OUT…",https://www.tripadvisor.com/Attraction_Review-g187497-d25131465-Reviews-Nightmare_Horror_Museum-Barcelona_Catalonia.html
96,3468814,Mercat de la Barceloneta,Farmers Markets,El Raval,4.4,468,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d3468814-Reviews-Mercat_de_la_Barceloneta-Barcelona_Catalonia.html
97,6857332,Mercado Gótic,Flea & Street Markets,Barrio Gòtico (Barri Gòtic),3.9,69,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d6857332-Reviews-Mercado_Gotic-Barcelona_Catalonia.html
98,619690,Museu de la Xocolata,Speciality Museums,El Born / La Ribera,3.4,1115,FALSE,,Admission Tickets Available,"Museum visitors learn about history of chocolate: its symbolic, cultural and economic significance and nutritional value. Children will enjoy numerous chocolate statues.",https://www.tripadvisor.com/Attraction_Review-g187497-d619690-Reviews-Museu_de_la_Xocolata-Barcelona_Catalonia.html
99,7914040,Museum of Illusions,Speciality Museums • Children's Museums,El Raval,3.6,481,FALSE,,Admission Tickets Available,"Ride aboard the Titanic, find yourself among giant toys or attempt a zombie escape... A visitor to the Museum of Illusions is not a passive observer but a full-fledged participant of the paintings…",https://www.tripadvisor.com/Attraction_Review-g187497-d7914040-Reviews-Museum_of_Illusions-Barcelona_Catalonia.html
100,3782382,Rambla del Mar,Piers & Boardwalks,Barrio Gòtico (Barri Gòtic),4.2,1033,TRUE,,,This is a wooden walkway over the harbor,https://www.tripadvisor.com/Attraction_Review-g187497-d3782382-Reviews-Rambla_del_Mar-Barcelona_Catalonia.html
101,7208916,Rambla del Poblenou,Points of Interest & Landmarks,Poblenou,4.3,249,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7208916-Reviews-Rambla_del_Poblenou-Barcelona_Catalonia.html
102,244199,Museu Frederic Marès,Speciality Museums,Barrio Gòtico (Barri Gòtic),4.3,409,TRUE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d244199-Reviews-Museu_Frederic_Mares-Barcelona_Catalonia.html
103,25451235,MUHBA Turó De La Rovira,History Museums,,4.6,949,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d25451235-Reviews-MUHBA_Turo_De_La_Rovira-Barcelona_Catalonia.html
104,244208,Museo Egipci de Barcelona,Speciality Museums • History Museums,Eixample,3.9,399,FALSE,,Admission Tickets Available,"The Egyptian Museum of Barcelona is managed by the Clos Archaeological Foundation, a private non-profit organization whose mission is the promotion and dissemination of art in general and archeology…",https://www.tripadvisor.com/Attraction_Review-g187497-d244208-Reviews-Museo_Egipci_de_Barcelona-Barcelona_Catalonia.html
105,2368487,Aire Ancient Baths Barcelona,Spas,El Born / La Ribera,4.2,1486,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2368487-Reviews-Aire_Ancient_Baths_Barcelona-Barcelona_Catalonia.html
106,2625535,El Parc De Cervantes,Parks • Gardens,Pedralbes,4.3,76,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2625535-Reviews-El_Parc_De_Cervantes-Barcelona_Catalonia.html
107,1893220,Museu Del Modernisme,Art Museums,Eixample,4.3,289,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d1893220-Reviews-Museu_Del_Modernisme-Barcelona_Catalonia.html
108,7981033,Platja de la Nova Icaria,Beaches,Ciutadella / Vila Olimpica,3.9,167,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7981033-Reviews-Platja_de_la_Nova_Icaria-Barcelona_Catalonia.html
109,528113,La Mansana de la Discòrdia,Architectural Buildings,Eixample,4.5,926,FALSE,,,"Explain the Modernism of the Example district of Barcelona through the three most unique houses in the city: Casa Amatller (1898-1900) by the architect Josep Puig i Cadafalch, Casa Lleó i Morera (…",https://www.tripadvisor.com/Attraction_Review-g187497-d528113-Reviews-La_Mansana_de_la_Discordia-Barcelona_Catalonia.html
110,2577943,Biblioteca de Catalunya,Libraries,El Raval,4.2,71,FALSE,,,"The National Library of Catalonia preserves and disseminates the bibliographic heritage of over 3 million documents.MissionThe mission of the Library of Catalonia (BC) is to collect, preserve and …",https://www.tripadvisor.com/Attraction_Review-g187497-d2577943-Reviews-Biblioteca_de_Catalunya-Barcelona_Catalonia.html
111,7132622,"Cat, Fernando Botero",Points of Interest & Landmarks • Monuments & Statues,El Raval,4.2,364,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7132622-Reviews-Cat_Fernando_Botero-Barcelona_Catalonia.html
112,7175292,Rambla de Catalunya,Points of Interest & Landmarks,Barrio Gòtico (Barri Gòtic),4.2,1070,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7175292-Reviews-Rambla_de_Catalunya-Barcelona_Catalonia.html
113,8564136,Mercat Del Ninot,Farmers Markets,Eixample,4.5,185,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8564136-Reviews-Mercat_Del_Ninot-Barcelona_Catalonia.html
114,10897974,Kidnapped in BCN,Escape Games,,5,2345,TRUE,,,"Kidnapped in Barcelona it's a crazy Must room escape. 90 minutes where the psychological tension, black humor and the adrenalin it's going to leave you breathless. You are going to meet face to face…",https://www.tripadvisor.com/Attraction_Review-g187497-d10897974-Reviews-Kidnapped_in_BCN-Barcelona_Catalonia.html
115,4722328,Museum Of Design,Speciality Museums,Sant Martí,4.2,295,FALSE,,,"The Design Museum of Barcelona is the city’s design and arts of the object museum. The Museum has four permanent exhibitions displaying collections related to product design, fashion design, graphic…",https://www.tripadvisor.com/Attraction_Review-g187497-d4722328-Reviews-Museum_Of_Design-Barcelona_Catalonia.html
116,3360600,Gaudi Experience,Speciality Museums,Gracia,4,498,FALSE,,Admission Tickets Available,"For the first time ever, you’ll be able to explore Antoni Gaudí’s creative universe thanks to state-of-the-art 4D technology and to discover what lies behind the innovative architectural language …",https://www.tripadvisor.com/Attraction_Review-g187497-d3360600-Reviews-Gaudi_Experience-Barcelona_Catalonia.html
117,4469233,Port Olimpic,Marinas,Ciutadella / Vila Olimpica,4.2,386,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d4469233-Reviews-Port_Olimpic-Barcelona_Catalonia.html
118,265457,L'Anella Olímpica de Montjuïc,Historic Sites • Sports Complexes,Sants-Montjuíc,4.1,432,FALSE,,,1992 Olympic complex centered around the 1936 Olympic Stadium.,https://www.tripadvisor.com/Attraction_Review-g187497-d265457-Reviews-L_Anella_Olimpica_de_Montjuic-Barcelona_Catalonia.html
119,2272433,Santa Anna Church,Points of Interest & Landmarks • Architectural Buildings,Barrio Gòtico (Barri Gòtic),4.4,217,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2272433-Reviews-Santa_Anna_Church-Barcelona_Catalonia.html
120,244905,Teatreneu,Theaters,Gracia,3.6,170,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d244905-Reviews-Teatreneu-Barcelona_Catalonia.html
121,6417067,El Born Centre De Cultura I Memoria,Convention Centers,El Born / La Ribera,4.2,733,TRUE,,,"The archaeological site known as the Ciutat del Born; the permanent exhibition on the Barcelona of the year 1700; the exhibition on the Siege of 1714, which will remain at the centre throughout the…",https://www.tripadvisor.com/Attraction_Review-g187497-d6417067-Reviews-El_Born_Centre_De_Cultura_I_Memoria-Barcelona_Catalonia.html
122,2358873,Club Coliseum,Theaters,Rambla de Catalunya,3.6,177,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2358873-Reviews-Club_Coliseum-Barcelona_Catalonia.html
123,6214229,Basilica of the Immaculate Conception and Assumption of Our Lady,Points of Interest & Landmarks • Churches & Cathedrals,Eixample,4.4,101,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d6214229-Reviews-Basilica_of_the_Immaculate_Conception_and_Assumption_of_Our_Lady-Barcelona_Catalo.html
124,7351977,El Molino,Theaters,Sants-Montjuíc,4.6,55,FALSE,,,El Molino is much more than cabaret. It has been going for more than 100 years of existence and has become a cultural and greatly-loved institution in Barcelona. Has a regular program throughout the…,https://www.tripadvisor.com/Attraction_Review-g187497-d7351977-Reviews-El_Molino-Barcelona_Catalonia.html
125,3410795,El Raval,Neighborhoods,El Raval,3.6,298,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d3410795-Reviews-El_Raval-Barcelona_Catalonia.html
126,8398821,Antic Hospital De La Santa Creu,Points of Interest & Landmarks • Architectural Buildings,El Raval,4.5,228,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8398821-Reviews-Antic_Hospital_De_La_Santa_Creu-Barcelona_Catalonia.html
127,19072676,Steam City Cocktail Bar | by COBA,Bars & Clubs,Eixample,4.9,734,TRUE,Open now,,Steam City Cocktail Bar is an immersive steampunk-style bar that transports you to the elegance of the Victorian era with a retro-futuristic twist. It’s a place where creativity and flavor come together…,https://www.tripadvisor.com/Attraction_Review-g187497-d19072676-Reviews-Steam_City_Cocktail_Bar_by_COBA-Barcelona_Catalonia.html
128,15053809,Stocks El Granero,(6),Flea & Street Markets,5,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15053809-Reviews-Stocks_El_Granero-Barcelona_Catalonia.html
129,254719,Passeig del Born,Points of Interest & Landmarks • Historic Walking Areas,Barrio Gòtico (Barri Gòtic),4.2,292,FALSE,,,Main thoroughfare and plaza in Barcelonas funky El Born district featuring a wide boulevard lined with historic buildings and other attractions.,https://www.tripadvisor.com/Attraction_Review-g187497-d254719-Reviews-Passeig_del_Born-Barcelona_Catalonia.html
130,7021032,Mossen Costa I Llobera Gardens,Gardens,Sants-Montjuíc,4.4,101,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7021032-Reviews-Mossen_Costa_I_Llobera_Gardens-Barcelona_Catalonia.html
131,25410922,Paradox Museum Barcelona,Speciality Museums,,4,40,FALSE,,Admission Tickets Available,.,https://www.tripadvisor.com/Attraction_Review-g187497-d25410922-Reviews-Paradox_Museum_Barcelona-Barcelona_Catalonia.html
132,24035137,La Clandestina De Poblenou,Flea & Street Markets,,5,15,FALSE,,,"Welcome to La Clandestina de Poblenou, your hidden gem in Barcelona's vibrant art scene! We're not just a cultural hub—we're a creative haven, proudly run by local artists and artisans. Step into …",https://www.tripadvisor.com/Attraction_Review-g187497-d24035137-Reviews-La_Clandestina_De_Poblenou-Barcelona_Catalonia.html
133,1191660,Casa Calvet,Architectural Buildings,Eixample,4.1,156,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d1191660-Reviews-Casa_Calvet-Barcelona_Catalonia.html
134,313686,Barcelona Pavilion,Architectural Buildings,Sants-Montjuíc,4.3,664,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187497-d313686-Reviews-Barcelona_Pavilion-Barcelona_Catalonia.html
135,11729063,Biblioteca Pública Arús,Libraries,Eixample,4.4,24,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d11729063-Reviews-Biblioteca_Publica_Arus-Barcelona_Catalonia.html
136,240500,Big Fun Museum,Speciality Museums,Ciutat Vella (Old Town),3.3,205,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d240500-Reviews-Big_Fun_Museum-Barcelona_Catalonia.html
137,2623636,Mercat de la Concepcio Barcelona,Farmers Markets,Eixample,4.3,115,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2623636-Reviews-Mercat_de_la_Concepcio_Barcelona-Barcelona_Catalonia.html
138,244897,L'Auditori,Theaters,Eixample,4.2,60,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d244897-Reviews-L_Auditori-Barcelona_Catalonia.html
139,2328556,Telefèric del Port,Trams,Barceloneta,3.4,1139,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187497-d2328556-Reviews-Teleferic_del_Port-Barcelona_Catalonia.html
140,12352056,Plaça de Gaudí,Points of Interest & Landmarks • Parks,Eixample,4.1,76,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12352056-Reviews-Placa_de_Gaudi-Barcelona_Catalonia.html
141,7694897,Plaça Del Rei,Points of Interest & Landmarks,Barrio Gòtico (Barri Gòtic),4.3,306,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7694897-Reviews-Placa_Del_Rei-Barcelona_Catalonia.html
142,8865719,Carrer Petritxol,Historic Sites • Points of Interest & Landmarks,Barrio Gòtico (Barri Gòtic),4.4,53,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8865719-Reviews-Carrer_Petritxol-Barcelona_Catalonia.html
143,190623,MACBA Museu d'Art Contemporani de Barcelona,Art Galleries • Art Museums,El Raval,3.3,1031,FALSE,,Admission Tickets Available,"A comprehensive collection of Spanish, Catalonian and European modern and contemporary art housed in a striking white building designed by architect Richard Meier.",https://www.tripadvisor.com/Attraction_Review-g187497-d190623-Reviews-MACBA_Museu_d_Art_Contemporani_de_Barcelona-Barcelona_Catalonia.html
144,8786845,Mercat de mercats,Flea & Street Markets • Farmers Markets,Barrio Gòtico (Barri Gòtic),4.4,19,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8786845-Reviews-Mercat_de_mercats-Barcelona_Catalonia.html
145,8677305,Aventura Park Barcelona,Amusement & Theme Parks,Eixample,3.5,30,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8677305-Reviews-Aventura_Park_Barcelona-Barcelona_Catalonia.html
146,7148963,Gold Fish Sculpture (Escultura el Peix d'Or),Points of Interest & Landmarks,Ciutadella / Vila Olimpica,4,194,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7148963-Reviews-Gold_Fish_Sculpture_Escultura_el_Peix_d_Or-Barcelona_Catalonia.html
