location_id,name,rating,review_count,cuisine,price_range,url
1507197,Restaurante La Azotea,4.4,2486,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1507197-Reviews-Restaurante_La_Azotea-Seville_Province_of_Seville_Andalucia.html
1507606,Casa Roman,3.8,1034,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1507606-Reviews-Casa_Roman-Seville_Province_of_Seville_Andalucia.html
1535221,Bar Estrella,3.7,1052,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1535221-Reviews-Bar_Estrella-Seville_Province_of_Seville_Andalucia.html
1548009,Taberna Cordero,2.9,28,"European, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1548009-Reviews-Taberna_Cordero-Seville_Province_of_Seville_Andalucia.html
1552307,ConTenedor,4.4,1970,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1552307-Reviews-ConTenedor-Seville_Province_of_Seville_Andalucia.html
1582412,Bar Ambigu,4.0,180,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1582412-Reviews-Bar_Ambigu-Seville_Province_of_Seville_Andalucia.html
1582718,Los Cuevas,4.3,453,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1582718-Reviews-Los_Cuevas-Seville_Province_of_Seville_Andalucia.html
1589992,Osteria L Oca Giuliva,4.4,3530,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1589992-Reviews-Osteria_L_Oca_Giuliva-Seville_Province_of_Seville_Andalucia.html
1629900,Ajoblanco,4.3,68,"Bar, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1629900-Reviews-Ajoblanco-Seville_Province_of_Seville_Andalucia.html
1637679,Patio San Eloy,3.6,2127,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1637679-Reviews-Patio_San_Eloy-Seville_Province_of_Seville_Andalucia.html
1700042,La Flor de Toranzo,4.1,315,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1700042-Reviews-La_Flor_de_Toranzo-Seville_Province_of_Seville_Andalucia.html
1723038,Puratasca,4.5,1053,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1723038-Reviews-Puratasca-Seville_Province_of_Seville_Andalucia.html
1738841,Vega 10,4.6,985,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1738841-Reviews-Vega_10-Seville_Province_of_Seville_Andalucia.html
1749980,Bodega Dos De Mayo,4.3,2783,"European, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1749980-Reviews-Bodega_Dos_De_Mayo-Seville_Province_of_Seville_Andalucia.html
1750221,La bodeguita,2.7,25,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1750221-Reviews-La_bodeguita-Seville_Province_of_Seville_Andalucia.html
1773101,Pepe Hillo,4.0,1194,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1773101-Reviews-Pepe_Hillo-Seville_Province_of_Seville_Andalucia.html
1787420,Tablao el Arenal,4.1,327,"International, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1787420-Reviews-Tablao_el_Arenal-Seville_Province_of_Seville_Andalucia.html
1787421,LA MONTANERA,4.1,221,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1787421-Reviews-LA_MONTANERA-Seville_Province_of_Seville_Andalucia.html
1788637,Bodeguita La Parihuela,3.7,572,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1788637-Reviews-Bodeguita_La_Parihuela-Seville_Province_of_Seville_Andalucia.html
1788678,Restaurante El Cabildo,3.3,179,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1788678-Reviews-Restaurante_El_Cabildo-Seville_Province_of_Seville_Andalucia.html
1789316,La Sacristia de Sevilla,4.0,1616,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1789316-Reviews-La_Sacristia_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
1791046,Il Vesuvio,4.4,1343,"Italian, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1791046-Reviews-Il_Vesuvio-Seville_Province_of_Seville_Andalucia.html
1795467,Bodega Siglo XVIII,3.9,281,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1795467-Reviews-Bodega_Siglo_XVIII-Seville_Province_of_Seville_Andalucia.html
1809976,Casa Antonio Los Caracoles,4.0,290,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1809976-Reviews-Casa_Antonio_Los_Caracoles-Seville_Province_of_Seville_Andalucia.html
1858619,El Colmao de Gascon Rubio,4.2,59,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1858619-Reviews-El_Colmao_de_Gascon_Rubio-Seville_Province_of_Seville_Andalucia.html
1887221,Bar Alfalfa,4.5,2770,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1887221-Reviews-Bar_Alfalfa-Seville_Province_of_Seville_Andalucia.html
1887819,Restaurante Argentino Milonga s,4.4,561,"Steakhouse, Barbecue",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1887819-Reviews-Restaurante_Argentino_Milonga_s-Seville_Province_of_Seville_Andalucia.html
1901341,Bodega Gongora,3.4,1519,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1901341-Reviews-Bodega_Gongora-Seville_Province_of_Seville_Andalucia.html
1902998,100 Montaditos,3.9,380,"Bars & Pubs, Fast Food",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1902998-Reviews-100_Montaditos-Seville_Province_of_Seville_Andalucia.html
1917488,Gorki,2.7,127,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1917488-Reviews-Gorki-Seville_Province_of_Seville_Andalucia.html
1928250,Dona Lina,2.5,83,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1928250-Reviews-Dona_Lina-Seville_Province_of_Seville_Andalucia.html
1934076,Asador la Burra,3.9,126,"Steakhouse, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1934076-Reviews-Asador_la_Burra-Seville_Province_of_Seville_Andalucia.html
1962075,Patio San Eloy Las Columnas,4.1,1056,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1962075-Reviews-Patio_San_Eloy_Las_Columnas-Seville_Province_of_Seville_Andalucia.html
1965503,Bar Carmela,3.9,842,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1965503-Reviews-Bar_Carmela-Seville_Province_of_Seville_Andalucia.html
1965505,Bar Las Golondrinas Triana,4.2,2017,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1965505-Reviews-Bar_Las_Golondrinas_Triana-Seville_Province_of_Seville_Andalucia.html
